product,title,rating,body
Apple iPhone 12 (128GB) - Blue,Service Woes....Defective product combined with Poor Service...read on......,1.0,"Given a 1 Star as Apple continues to sell a defective product without resolving reported issues worldwideBeware: Buy at your own LUCK. This is solely based on my 2 months of experience with a defective iPhone12 128GB purchased from Amazon.Part I - The Rise of 'iPhone'The Saga began with an aspiration to buy a quality iPhone, feedback was that it never hangs....but wait no one told me that it won't hang till it works . This came as a gift to me from my wife, seeing my aspiration, she also got inspired and jumped the Gun to buy it on my birthday......But none of us imagined the nightmare it will become if you got yourself a defective piece. Don't believe me, search for ""iPhone 12 non-responsive screen"". You will get heartburns reading how many of them have non-responsive screens and have not worked even after replacement of whole phone itself, one guy had it replaced 3 times but issue kept coming back.It seems iPhone 12 is a defective buildAfter approx 15-20 days I started seeing same issue of phone unlocking(face unlock) but then nothing used to work on the touch screen. You are effectively not able to walk past the unlocked screen.If you locked and unlocked again, touch screen would start functioning till the next time it would behave in the same manner. I installed the apple support app to diagnose the issue and luckily the touchscreen issues went away without any trace.But wait, I wasnt so lucky, the same issue crept back exactly on the 54th day but this time with a vengeance, the phone simply wouldn't unlock no matter what you do. You can see the screen, it would charge and reboot and all that . Now began the nightmare which is the Part II.Part II - The Phantom(iPhone service) menace- No direct way to contact India customer support, only through chat and they will do an automated call back- First they tell me the usual workarounds, press button A, B, C etc etc. which I have already tried, standard procedures eating up so much time- Next after frustrating 30 min call with them, they send me instructions over email to take backup and do a factory restore(ignoring the fact that the touch screen isnt working)- As expected cannot take backup using itunes due to the PIN which requires your touch screen to work, frustrations are on the peak.- Now I reach back to support and they are trying to get me an appointment with the nearest service center, their service locator app is not working and I am scheduled a call back.- I wait at the designated schedule but I get a mail that I am not reachable, wait....my number is pre-fixed with a +91 and the automated call back is also adding another +91......shikes I will never get a call back.- Now I try to reach out to them, with the frustrations at the peak, didn't want to talk to them so started a chat session and luckily got the appointment with them in the next hour.- Reached the Service center, they asked me to wait, diagnosed and found that the iphone screen is not responsive, have to seek guidance from Apple.- After a week of checking online status which didnt change, I called the service center and asked for status. I am told that they are waiting for parts from Apple. I told them I am not interested, either replace the whole handset or refund the money.-I am provided Apple support number to talk to, as it a decision that has to come from Apple.- I immediately call Apple support and have a long conversation of over 45 minutes in which they are defiant to replace the handset and insist that they provide quality repair in India which after repairs will be like new only.- I offer them this ""NEW"" repaired phone and to give me my money back. I also state that in the USA, they replace and in INDIA is a repair, to which I am given an answer that every region has a different policy.....how discriminatory.- The call ends after 45 minutes of strong discussions that I will evaluate the quality of repair and then only accept the phone back. But with still no change in status on their site, I am not sure if they even know what to do with these screen issues on iPhonePart III - The Empire Strikes Back- For many days apple service did not have a clue on whats happening except for waiting for Apple to respond- After multiple followups and posts on twitter, got some attention- Repaired phone(not acceptable) was returned after 13 days with chassis replaced- Poor service for one of ""the"" expensive phones on this planet, Apple has taken Indian customers for granted. I am sure they would have replaced the phone immediately in US.BAD overall experience, has spoiled the product ownership experience forever."
Apple iPhone 12 (128GB) - Blue,"Good phone overall, but lack some features and a bit overpriced",4.0,"Pros:1) Display and camera quality is good for the price2) Super fast and lag free experience3) looks and build quality is top notch (I like the boxy shape)4) iOS integration and Apple ecosystem works like a charm if u have other apple devices5) battery life is good6) Resale value due to “Apple brand”: is goodCons:1) No zoom lens at this price (camera isn’t versatile due to that)2) face Id and notch: due to mask, doesn’t work (fingerprint sensor is a must have these days)3) overpriced in India by at-least ₹15000-200004) very slow charging speed5) no adapter in the box6) iOS limitations if you are coming from android (no dual whatsapp, no call recording, split screen multitasking, home screen customisations, etc)7) 60hz Display and that big notch again, is a let down"
Apple iPhone 12 (128GB) - Blue,Phones have gone crazy with Price.,1.0,"Apple and Samsung both are in a price war off late, also buying a phone worth 80k in India leaves a bad taste in my mouth.  I'm not judging anyone who buys this, but we are still a developing nation, with children dying of hunger, spend money wisely, Don't give in to the Instagram fueled dystopia."
Apple iPhone 12 (128GB) - Blue,"Not worth for the price, go for Samsung S20",3.0,"!!!Worst phone ever seen in my life.. only apple fanboys can buy this, have already a Samsung flagship phone thats very smooth than this..1 camera poor quality shots for this price.. Samsung good natural compare to this.2 zooming quality Very pathetic3 RAM Very low for the price so latest game loading takes more time than Samsung4 under performing HW specs5 very less app. Collection compare to android6 can't installed app from internal memory at least purchased app. So every time when app get updated .. u need to pay money and buy them again..so stupid..7 local shop can not repair/replace display, battery, camera..apple made like that..so need to take to apple service.. they charge u hell...at end u have to send ur property for service8 still so many issues..it is like buying costly luxury car/girl ..more maintanence less milege9 will workout for the country like US where they can rent mobile and return back when problem..not for india..So don't throw ur money in dust bin for the sake of prestige issue.."
Apple iPhone 12 (128GB) - Blue,Okay,5.0,"Why some people are cracking lame jokes iphone with kidneys. If you are that poor that you cannot afford an iPhone until you sell a kidney, go within the budget. Stop this crap."
Apple iPhone 12 (128GB) - Blue,Great Purchase,5.0,"At the right time, fair price would be about 48k after cash back, disc, etc for the 128GB variant.For 1st time users, if you are confused between the iPhone and iPhone Mini, I would recommend that you visit a retail store to get the look and feel of the phone before making a purchase decision online. I found the Mini to be too small. My finger always landed on top of the camera at the back.Also, it helps to get a better perspective on the colour options. The blue one is a very deep blue. The white variant is Off white with Silver edges on the sides."
Apple iPhone 12 (128GB) - Blue,Phone with defect.,2.0,Never buy an iPhone from amazon etc.  I bought an iPhone 7 back in 2017 and after a year it randomly stopped working and was stuck on the apple logo! Amazon does not help at all.Instead pay a little extra and buy it from apple or unicorn since they’re authorised sellers.
Apple iPhone 12 (128GB) - Blue,Getting heated up,1.0,"Never ever buy iphone on sale from amazon. I had heating issues on the first day of usage. In the sense using camera fr 1 min caused my device to heat up.Contacted apple still i had unfavourable reception . Amazon offers 10 days replacement, but they never cease to reply if any query is being put forward. Never ever buy an iphone from online merchants.Could hav put 0 stars if there was an option."
Apple iPhone 12 (128GB) - Blue,Satisfied with switching to first iPhone,4.0,"So far I had used android phones only and this was first time switching to iOS. The phone runs very smoothly and flawlessly. It have beautiful design and colour, thoughtfully designed UI and it feels perfect to hold in hand (not too small not too large). Face ID is excellent and quick, don’t heat at all, except a little bit while charging. Colours are realistic and sharp. Battery goes for a day with normal usage but could have been better."
Apple iPhone 12 (128GB) - Blue,Buy apple if you need a overpriced camera,1.0,"Not worth the money, I think apple deliberately selling inferior products to India. All 5 star ratings are from apple fanboys who are interested in Instagram pictures (since camera is only good ). I request people to buy only Samsung as they are truly ""smartphone"". plus their strong make in india commitment. Never heard of any violence in samsung factories."
Apple iPhone 12 (128GB) - Blue,Beauty + Beast,5.0,"I have been an Android power user for 12+ years having used over 6 high end devices. I have enjoyed using every android device and was super comfortable having full control over Android OS/ecosystem (highly customizable options).iPhone 12 or rather iOS is in entirety a different world altogether. Simple, elegant, amazingly powerful, rich features and fully secure. iPhone 12 is a stunning beauty with a beastly performance. Simply put - iPhone 12 is vivacious, curvaceous, elegant, attractive and just feels so good. It's design is impeccable and purple of all looks super stunning.Now for the specs:1) A14 Bionic Chip: First chip in the smartphone industry built on a 5-nanometer process for performance and efficiency improvements. The 6-core CPU and 4-core GPU in the A14 is 50 percent faster than the fastest competing smartphone chips. Also includes a 16-core Neural Engine that offers an 80 percent increase in performance for machine learning tasks2) Camera: 27 percent more light for better performance in low-light conditions along with 2x optical zoom and 5x digital zoom. The photos are just brilliant, even in low light conditions. This iPhone can capture 30fps HDR video with Dolby Vision, enabling cinema-grade videos. For video fanatics this iPhone offers 4K HDR video recording3) Display: 6.1-inch Super Retina XDR OLED display / 2532x1170 resolution. It's a treat to watch videos on this iPhone. It's lively & pixel perfect.4) Battery: Well, this one is a slight bummer. Yes, much depends on your daily usage but overall it's pretty good.5) Security/Privacy: iOS is a closed ecosystem which gives less control to developers. This is the single biggest edge iOS has. Their review systems for developer is a cut above the rest. Though iPhones are vulnerable to hackers/viruses the chances are minimal because of their exhaustive sec measures6) Design: I love the new design of the iPhone 12. In addition to being smaller and lighter, it has flat sides and a flat screen.The iPhone 13 still doesn't cut above iPhone 12 in many aspects. I believe iPhone 12 is still the best smartphone until the launch of iPhone 14 (with some real tangible features & not just settling for some minor tweaks). Though it's been a full 1 year since it's launch, iPhone 12 is very much worth buying."
Apple iPhone 12 (128GB) - Blue,Decent phone with no so perfect battery,4.0,"Lol there is no fingerprint reader on this phone and Amazon is asking for its rating.Okay back to the reviewPhone is great, doesn’t lag, have very good screen display. But the battery life is poor. Lasts for a day but it’s okay as we all are used to charge our phones whenever/wherever we see a power socket.Camera quality is awesome and better than that the image editing tools. Apple is known for it’s image editing and video editing and this phone just justifies it.Also a decent size phone neither too big nor too small.If you want to stand away from the crowd and are bored of using the Android you can very well go for it blindly."
Apple iPhone 12 (128GB) - Blue,Just Awesome..after all it’s Apple ,4.0,"Hi all,I bought this 128GB white iPhone12 from offline market around 70k and gifted it to my wife. Been 2months, she is quite happy with her daily usage experience. It’s light weight and battery after one charge lasts for a day or more with constant Wi-Fi ON. Happy with the purchase."
Apple iPhone 12 (128GB) - Blue,IPhone 12 review-sindhuja Badigineni,5.0,"The iPhone 12 is the fanciest smart phone in the market currently. The iPhone is assembled with great care and caution so as to successfully meet the evolving customer needs. In order to demonstrate Apple’s commitment to meeting the needs of its consumers, this paper provides a product review of the IPhone 12.This phone costs ₹72,999 but it is worth the price.  First of all, the IPhone 12 has a beautiful design. Many customers are concerned about how their phone looks. Unlike other phones that do not address this need, IPhone has an aesthetic feel. The IPhone 12 is also lighter compared to many other phone models (McFedries 12). This means that the phone is easy to carry both in the pocket and by hand. The weight of the phone matters because in many cases, heavier phones face the risk of dropping to the floor in case one is multitasking while handling the phone. In addition, it is sometimes uncomfortable to carry a heavy phone in the pocket because it often wears off due to the heavy weight. In addition to the light weight that characterizes the iPhone 12, it is important to understand that the phone has a higher speed in terms of internet connection and detection compared to other phones and the IPhone 11 model. This means that consumers will be able to enjoy the fast internet as they surf the internet. Considering the growing need for accessing the internet in daily activities such as social media, iPhone 12 is an ideal phone to possess.  In addition to faster internet and Wi-Fi the iPhone 12 has a great GPS and location service (Cohen 31).This means that there is no need for purchasing a GPS if one possesses an iPhone 12. This shows that the iPhone12 is cost effective because one can save money for gadgets such as a GPS because the iPhone12 provides the same service. In addition to the GPS, the iPhone 12 can store large quantities of data, especially music. With an iPhone 12 one does not have to purchase an iPod for the purposes of listening to music. One can either save music directly on the iPhone12 or use a memory card to save music. In addition to music, the iPhone 12 has an excellent camera. The neatness of the pictures taken using the iPhone 12 is greater than other phones such as Android models and the iPhone 11. It is also important to note that the iPhone 12 provides a wide range of photo editing software compared to other phones in the market. Therefore, in addition to saving money that would be used to buy a GPS, one can also save money that could be used to buy a camera. The iPhone 12 also comes with excellent ringtones that can be assigned to each caller in the phone contacts. This is a characteristic that is not available in many phone models and those phones that have the service do not have nice ringtones.  In addition to the software component of the iPhone 12, it is important to note that this phone's battery is long-lasting (Kelby & White 29). This means that the iPhone 12 can be able to stay charged for a longer time compared to many other phone models. For example, Android phones are known to drain their charge in a short period. Therefore, if one is looking for a phone that has a long battery life, the iPhone 12 is the ideal phone to purchase"
Apple iPhone 12 (128GB) - Blue,iPhone 12,5.0,Been using this for more than 3 months now must say one of the best experiencesI had moved from android to iOSI was not able to recover the what’s app back up and the phone doesn’t have a finger print unlock which feels as a must have feature speacially with the mask on face recognition is of no useApart from that the camera and screen display is spot on if you have the budget go for it
Apple iPhone 12 (128GB) - Blue,Buy 12 instead of thirteen,4.0,Do not buy thirteen i use thirteen as secondary phone and it’s basically the same when it comes to iphone this is one of the best but do not buy 64 gigs thats the only huge problem buy 128Do not look The specs specs dont matter the battery is also so good it lasts abt  6 hours and it feels like heaven if u are a android user and wanna try ios go for it its way better i had s10 before this and now this is way better the camera is impeccable so clear just go for it I promise u wont regretThe minus points.No finger print ( face recognition accurate and from new update in can recognise even with mask on).notch (really not noticeable).little small (i like big phones )Plus points.good face recognition. Good battery.good ram management.Best camera.best ui. Better than android phone under 70k( 12 pro covers the above segment).good amoled screen
Apple iPhone 12 (128GB) - Blue,Cost cutting,4.0,"No Charging adapter, No earphones and charging cable is not enough lenghty.Hmm looks like the day is not far when Apple will sell the iphones without a box. lol"
Apple iPhone 12 (128GB) - Blue,A phone which provide luxury and unlimited features with quality,5.0,"This Phone is very very perfect in all aspects, the looks, the features everything a perfect blend. Go for it without thinking too muchOnly data cable will be in the box along with phone no adapter or headphoneUse 20w adapter for fast and better chargingIts a 5G phone so as soon as 5G will launch you will be able to use"
Apple iPhone 12 (128GB) - Blue,Perfect,5.0,Had researched and wanted to buy through offline channel initially. But the deal here was really good. And delivery very prompt. Arrived in perfect packing. The product is working well with no isssues. Bought the adaptor seperately. No heating issues at all.  This is the single highest ticket size product purchase from Amazon till date and I am delighted. Bought it through Darshita Electronics seller here. Will recommend.
